611	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	594	ccomp	_	@enb1994m-words#@enb1994m#6050.261#6050.511
612	что	что	SCONJ	_	_	614	mark	_	@enb1994m-words#@enb1994m#6050.511#6050.761
613	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	614	nsubj	_	@enb1994m-words#@enb1994m#6050.761#6051.011
614	ненавижу	ненавидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	611	ccomp	_	@enb1994m-words#@enb1994m#6051.011#6051.261
615	шоу-бизнес	шоу-бизнес	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	614	obj	_	@enb1994m-words#@enb1994m#6051.261#6051.511
616	и	и	CCONJ	_	_	619	cc	_	@enb1994m-words#@enb1994m#6051.511#6051.761
617	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	619	nsubj	_	@enb1994m-words#@enb1994m#6051.761#6052.011
618	не	не	PART	_	_	619	advmod	_	@enb1994m-words#@enb1994m#6052.011#6052.261
619	доверяю	доверять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	614	conj	_	@enb1994m-words#@enb1994m#6052.261#6052.511
620	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	619	iobj	_	@enb1994m-words#@enb1994m#6052.511#6052.776
621	/	/	PUNCT	_	_	625	punct	_	@enb1994m-words#@enb1994m#6052.791#6053.346
622	потому	потому	ADV	_	Degree=Pos	625	mark	_	@enb1994m-words#@enb1994m#6053.358#6053.62
623	что	что	SCONJ	_	_	622	fixed	_	@enb1994m-words#@enb1994m#6053.62#6053.882
624	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	625	iobj	_	@enb1994m-words#@enb1994m#6053.882#6054.144
625	открываешься	открываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	619	advcl	_	@enb1994m-words#@enb1994m#6054.144#6054.406
626	а	а	CCONJ	_	_	630	cc	_	@enb1994m-words#@enb1994m#6054.406#6054.668
627	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	630	nsubj	_	@enb1994m-words#@enb1994m#6054.668#6054.93
628	потом	потом	ADV	_	Degree=Pos	630	advmod	_	@enb1994m-words#@enb1994m#6054.93#6055.192
629	чтобы	чтобы	SCONJ	_	Mood=Cnd	630	mark	_	@enb1994m-words#@enb1994m#6055.192#6055.454
630	сделать	делать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	625	conj	_	@enb1994m-words#@enb1994m#6055.454#6055.716
631	себе	себя	PRON	_	Case=Dat	630	iobj	_	@enb1994m-words#@enb1994m#6055.716#6055.978
632	имя	имя	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	594	obj	_	@enb1994m-words#@enb1994m#6055.978#6056.24
633	чтобы	чтобы	SCONJ	_	Mood=Cnd	635	mark	_	@enb1994m-words#@enb1994m#6056.24#6056.502
634	просто	просто	PART	_	_	635	advmod	_	@enb1994m-words#@enb1994m#6056.502#6056.764
635	придумать	придумать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	640	advcl	_	@enb1994m-words#@enb1994m#6056.764#6057.026
636	историю	история	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	635	obj	_	@enb1994m-words#@enb1994m#6057.026#6057.288
637	чтоб	чтобы	SCONJ	_	Mood=Cnd	640	mark	_	@enb1994m-words#@enb1994m#6057.288#6057.55
638	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	640	aux	_	@enb1994m-words#@enb1994m#6057.55#6057.812
639	что	что	PRON	_	Case=Acc	640	obj	_	@enb1994m-words#@enb1994m#6057.812#6058.074
640	обсудить	обсудить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	630	obl	_	@enb1994m-words#@enb1994m#6058.074#6058.346
641	/	/	PUNCT	_	_	642	punct	_	@enb1994m-words#@enb1994m#6058.346#6058.948
642	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	640	obj	_	@enb1994m-words#@enb1994m#6058.948#6059.15
643	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	642	parataxis	_	@enb1994m-words#@enb1994m#6059.15#6059.352
644	/	/	PUNCT	_	_	643	punct	_	@enb1994m-words#@enb1994m#6059.352#6059.554
645	смотри	смотреть	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	648	parataxis	_	@enb1994m-words#@enb1994m#6059.554#6059.743
646	/	/	PUNCT	_	_	645	punct	_	@enb1994m-words#@enb1994m#6059.745#6059.867
647	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	648	nsubj	_	@enb1994m-words#@enb1994m#6059.868#6060.175
648	супер	суперый	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	643	conj	_	@enb1994m-words#@enb1994m#6060.175#6060.483
649	эмм	эмма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	648	nmod	_	@enb1994m-words#@enb1994m#6060.483#6061.1
650	/	/	PUNCT	_	_	653	punct	_	@enb1994m-words#@enb1994m#6061.101#6061.34
651	никто	никто	PRON	_	Case=Nom	653	nsubj	_	@enb1994m-words#@enb1994m#6061.34#6061.588
652	не	не	PART	_	_	653	advmod	_	@enb1994m-words#@enb1994m#6061.588#6061.836
653	даст	дать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	648	parataxis	_	@enb1994m-words#@enb1994m#6061.836#6062.084
654	соврать	соврать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	653	xcomp	_	@enb1994m-words#@enb1994m#6062.084#6062.332
655	здесь	здесь	ADV	_	Degree=Pos	654	advmod	_	@enb1994m-words#@enb1994m#6062.332#6062.58
656	точно	точно	ADV	_	Degree=Pos	654	advmod	_	@enb1994m-words#@enb1994m#6062.58#6062.833
657	/	/	PUNCT	_	_	659	punct	_	@enb1994m-words#@enb1994m#6062.845#6063.97
658	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	659	nsubj	_	@enb1994m-words#@enb1994m#6063.97#6064.562
659	супер	супер	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	653	conj	_	@enb1994m-words#@enb1994m#6064.562#6065.154
660	требовательный	требовательный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	661	amod	_	@enb1994m-words#@enb1994m#6065.154#6065.746
661	перфекционист	перфекционист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	659	obl	_	@enb1994m-words#@enb1994m#6065.746#6066.341
662	/	/	PUNCT	_	_	653	punct	_	@enb1994m-words#@enb1994m#6066.345#6067.0
663	и	и	CCONJ	_	_	667	cc	_	@enb1994m-words#@enb1994m#6067.0#6067.282
664	поэтому	поэтому	ADV	_	Degree=Pos	667	advmod	_	@enb1994m-words#@enb1994m#6067.282#6067.564
665	когда	когда	SCONJ	_	_	667	mark	_	@enb1994m-words#@enb1994m#6067.564#6067.846
666	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	667	nsubj	_	@enb1994m-words#@enb1994m#6067.846#6068.128
667	требую	требый	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	653	conj	_	@enb1994m-words#@enb1994m#6068.128#6068.41
668	от	от	ADP	_	_	669	case	_	@enb1994m-words#@enb1994m#6068.41#6068.692
669	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	667	obl	_	@enb1994m-words#@enb1994m#6068.692#6068.978
670	/	/	PUNCT	_	_	673	punct	_	@enb1994m-words#@enb1994m#6068.978#6069.846
671	хотя	хотя	PART	_	_	673	advmod	_	@enb1994m-words#@enb1994m#6069.846#6070.161
672	бы	бы	PART	_	_	671	fixed	_	@enb1994m-words#@enb1994m#6070.161#6070.476
673	чуть-чуть	чуть-чуть	PART	_	_	676	advmod	_	@enb1994m-words#@enb1994m#6070.476#6070.791
674	/	/	PUNCT	_	_	673	punct	_	@enb1994m-words#@enb1994m#6070.791#6071.471
675	от	от	ADP	_	_	673	fixed	_	@enb1994m-words#@enb1994m#6071.471#6071.716
676	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	669	nmod	_	@enb1994m-words#@enb1994m#6071.716#6071.961
677	что	что	SCONJ	_	_	679	mark	_	@enb1994m-words#@enb1994m#6071.961#6072.206
678	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	679	nsubj	_	@enb1994m-words#@enb1994m#6072.206#6072.451
679	должны	должен	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	676	acl	_	@enb1994m-words#@enb1994m#6072.451#6072.696
680	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	679	xcomp	_	@enb1994m-words#@enb1994m#6072.696#6072.942
681	/	/	PUNCT	_	_	687	punct	_	@enb1994m-words#@enb1994m#6072.942#6073.574
682	а	а	CCONJ	_	_	687	cc	_	@enb1994m-words#@enb1994m#6073.586#6073.809
683	еще	еще	ADV	_	Degree=Pos	687	advmod	_	@enb1994m-words#@enb1994m#6073.809#6074.032
684	особенно	особенно	ADV	_	Degree=Pos	685	advmod	_	@enb1994m-words#@enb1994m#6074.032#6074.255
685	когда	когда	ADV	_	Degree=Pos	687	advmod	_	@enb1994m-words#@enb1994m#6074.255#6074.478
686	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	687	nsubj	_	@enb1994m-words#@enb1994m#6074.478#6074.701
687	получают	получать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	676	conj	_	@enb1994m-words#@enb1994m#6074.701#6074.924
688	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	687	obj	_	@enb1994m-words#@enb1994m#6074.924#6075.147
689	за	за	ADP	_	_	690	case	_	@enb1994m-words#@enb1994m#6075.147#6075.37
690	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	687	obl	_	@enb1994m-words#@enb1994m#6075.37#6075.597
691	/	/	PUNCT	_	_	693	punct	_	@enb1994m-words#@enb1994m#6075.597#6076.066
692	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	693	nsubj	_	@enb1994m-words#@enb1994m#6076.067#6076.437
693	воспринимают	воспринимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	687	conj	_	@enb1994m-words#@enb1994m#6076.437#6076.807
694	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	693	obj	_	@enb1994m-words#@enb1994m#6076.807#6077.177
695	как	как	SCONJ	_	_	697	mark	_	@enb1994m-words#@enb1994m#6077.177#6077.547
696	мою	мой	DET	_	Case=Acc|Gender=Fem|Number=Sing	697	det	_	@enb1994m-words#@enb1994m#6077.547#6077.917
697	капризность	капризность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	693	obl	_	@enb1994m-words#@enb1994m#6077.917#6078.288
698	/	/	PUNCT	_	_	700	punct	_	@enb1994m-words#@enb1994m#6078.291#6078.571
699	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	700	nsubj	_	@enb1994m-words#@enb1994m#6078.571#6078.844
700	воспринимают	воспринимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	693	conj	_	@enb1994m-words#@enb1994m#6078.844#6079.117
701	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	700	obj	_	@enb1994m-words#@enb1994m#6079.117#6079.39
702	как	как	SCONJ	_	_	706	mark	_	@enb1994m-words#@enb1994m#6079.39#6079.663
703	/	/	PUNCT	_	_	702	punct	_	@enb1994m-words#@enb1994m#6079.663#6080.796
704	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	706	det	_	@enb1994m-words#@enb1994m#6080.796#6081.044
705	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	706	iobj	_	@enb1994m-words#@enb1994m#6081.044#6081.292
706	легче	легкий	ADJ	_	Degree=Cmp	700	obl	_	@enb1994m-words#@enb1994m#6081.292#6081.54
707	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	706	csubj	_	@enb1994m-words#@enb1994m#6081.54#6081.788
708	да	да	CCONJ	_	_	709	cc	_	@enb1994m-words#@enb1994m#6081.788#6082.036
709	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	706	conj	_	@enb1994m-words#@enb1994m#6082.036#6082.284
710	да	да	PART	_	_	714	advmod	_	@enb1994m-words#@enb1994m#6082.284#6082.532
711	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	714	nsubj	_	@enb1994m-words#@enb1994m#6082.532#6082.78
712	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	714	det	_	@enb1994m-words#@enb1994m#6082.78#6083.028
713	/	/	PUNCT	_	_	714	punct	_	@enb1994m-words#@enb1994m#6083.028#6083.506
714	плохой	плохой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	709	obl	_	@enb1994m-words#@enb1994m#6083.506#6083.816
715	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	722	nsubj	_	@enb1994m-words#@enb1994m#6083.816#6084.126
716	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	719	det	_	@enb1994m-words#@enb1994m#6084.126#6084.437
717	/	/	PUNCT	_	_	718	punct	_	@enb1994m-words#@enb1994m#6084.437#6084.981
718	пафосный	пафосный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	716	obl	_	@enb1994m-words#@enb1994m#6084.981#6085.291
719	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	722	nsubj	_	@enb1994m-words#@enb1994m#6085.291#6085.601
720	себя	себя	PRON	_	Case=Acc	722	obj	_	@enb1994m-words#@enb1994m#6085.601#6085.911
721	так	так	ADV	_	Degree=Pos	722	advmod	_	@enb1994m-words#@enb1994m#6085.911#6086.221
722	вел	вести	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	714	conj	_	@enb1994m-words#@enb1994m#6086.221#6086.531
723	грубо	грубо	ADV	_	Degree=Pos	722	advmod	_	@enb1994m-words#@enb1994m#6086.531#6086.841
724	/	/	PUNCT	_	_	727	punct	_	@enb1994m-words#@enb1994m#6086.841#6087.309
725	хотя	хотя	SCONJ	_	_	727	mark	_	@enb1994m-words#@enb1994m#6087.309#6087.595
726	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	727	nsubj	_	@enb1994m-words#@enb1994m#6087.595#6087.881
727	мог	мочь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	722	advcl	_	@enb1994m-words#@enb1994m#6087.881#6088.167
728	просто	просто	PART	_	_	729	advmod	_	@enb1994m-words#@enb1994m#6088.167#6088.453
729	подойти	подойти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	727	xcomp	_	@enb1994m-words#@enb1994m#6088.453#6088.739
730	и	и	CCONJ	_	_	731	cc	_	@enb1994m-words#@enb1994m#6088.739#6089.025
731	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	729	conj	_	@enb1994m-words#@enb1994m#6089.025#6089.311
732	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	731	xcomp	_	@enb1994m-words#@enb1994m#6089.311#6089.597
733	чувак	чувак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	734	obj	_	@enb1994m-words#@enb1994m#6089.597#6089.883
734	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	732	xcomp	_	@enb1994m-words#@enb1994m#6089.883#6090.169
735	начать	начать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	734	xcomp	_	@enb1994m-words#@enb1994m#6090.169#6090.455
736	работать	работать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	735	xcomp	_	@enb1994m-words#@enb1994m#6090.455#6090.741
737	пожалуйста	пожалуйста	ADV	_	Degree=Pos	736	advmod	_	@enb1994m-words#@enb1994m#6090.741#6091.037
738	/	/	PUNCT	_	_	745	punct	_	@enb1994m-words#@enb1994m#6091.045#6091.573
739	и	и	CCONJ	_	_	745	cc	_	@enb1994m-words#@enb1994m#6091.573#6091.738
740	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	745	nsubj	_	@enb1994m-words#@enb1994m#6091.738#6091.904
741	/	/	PUNCT	_	_	745	punct	_	@enb1994m-words#@enb1994m#6091.904#6092.259
742	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	745	nsubj	_	@enb1994m-words#@enb1994m#6092.259#6092.545
743	человеку	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	745	iobj	_	@enb1994m-words#@enb1994m#6092.545#6092.831
744	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	745	cop	_	@enb1994m-words#@enb1994m#6092.831#6093.117
745	достаточно	достаточный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	734	conj	_	@enb1994m-words#@enb1994m#6093.117#6093.406
746	/	/	PUNCT	_	_	751	punct	_	@enb1994m-words#@enb1994m#6093.424#6093.807
747	но	но	CCONJ	_	_	751	cc	_	@enb1994m-words#@enb1994m#6093.81#6094.189
748	аа	а	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	751	obl	_	@enb1994m-words#@enb1994m#6094.189#6094.568
749	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	751	nsubj	_	@enb1994m-words#@enb1994m#6094.568#6094.947
750	не	не	PART	_	_	751	advmod	_	@enb1994m-words#@enb1994m#6094.947#6095.326
751	сомневаюсь	сомневаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	773	parataxis	_	@enb1994m-words#@enb1994m#6095.326#6095.705
752	что	что	PRON	_	Case=Acc	751	obj	_	@enb1994m-words#@enb1994m#6095.705#6096.088
753	/	/	PUNCT	_	_	757	punct	_	@enb1994m-words#@enb1994m#6096.1#6096.483
754	в	в	ADP	_	_	756	case	_	@enb1994m-words#@enb1994m#6096.483#6096.846
755	моей	мой	DET	_	Case=Loc|Gender=Fem|Number=Sing	756	det	_	@enb1994m-words#@enb1994m#6096.846#6097.209
756	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	757	obl	_	@enb1994m-words#@enb1994m#6097.209#6097.572
757	случались	случаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	773	conj	_	@enb1994m-words#@enb1994m#6097.572#6097.935
758	ситуации	ситуация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	773	nsubj	_	@enb1994m-words#@enb1994m#6097.935#6098.298
759	когда	когда	SCONJ	_	_	761	mark	_	@enb1994m-words#@enb1994m#6098.298#6098.661
760	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	761	nsubj	_	@enb1994m-words#@enb1994m#6098.661#6099.024
761	мог	мочь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	773	advcl	_	@enb1994m-words#@enb1994m#6099.024#6099.387
762	вести	вести	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	761	xcomp	_	@enb1994m-words#@enb1994m#6099.387#6099.75
763	себя	себя	PRON	_	Case=Acc	762	obj	_	@enb1994m-words#@enb1994m#6099.75#6100.113
764	хреново	хреново	ADV	_	Degree=Pos	762	advmod	_	@enb1994m-words#@enb1994m#6100.113#6100.485
765	/	/	PUNCT	_	_	761	punct	_	@enb1994m-words#@enb1994m#6100.494#6100.978
766	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	773	nsubj	_	@enb1994m-words#@enb1994m#6100.978#6101.533
767	неидеальный	неидеальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	769	amod	_	@enb1994m-words#@enb1994m#6101.533#6102.089
768	/	/	PUNCT	_	_	769	punct	_	@enb1994m-words#@enb1994m#6102.095#6102.574
769	ии	ия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	773	nmod	_	@enb1994m-words#@enb1994m#6102.585#6103.089
770	/	/	PUNCT	_	_	773	punct	_	@enb1994m-words#@enb1994m#6103.089#6103.285
771	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	773	nsubj	_	@enb1994m-words#@enb1994m#6103.285#6103.581
772	все	весь	PART	_	_	773	advmod	_	@enb1994m-words#@enb1994m#6103.581#6103.877
773	совершаем	совершать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	745	csubj	_	@enb1994m-words#@enb1994m#6103.877#6104.173
774	ошибки	ошибка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	773	obj	_	@enb1994m-words#@enb1994m#6104.173#6104.469
775	и	и	CCONJ	_	_	780	cc	_	@enb1994m-words#@enb1994m#6104.469#6104.765
776	в	в	ADP	_	_	778	case	_	@enb1994m-words#@enb1994m#6104.765#6105.061
777	моей	мой	DET	_	Case=Loc|Gender=Fem|Number=Sing	778	det	_	@enb1994m-words#@enb1994m#6105.061#6105.357
778	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	780	obl	_	@enb1994m-words#@enb1994m#6105.357#6105.653
779	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	780	nsubj	_	@enb1994m-words#@enb1994m#6105.653#6105.949
780	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	773	conj	_	@enb1994m-words#@enb1994m#6105.949#6106.245
781	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	780	obj	_	@enb1994m-words#@enb1994m#6106.245#6106.541
782	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	780	aux	_	@enb1994m-words#@enb1994m#6106.541#6106.837
783	предостаточно	предостаточный	ADV	_	Degree=Pos	780	advmod	_	@enb1994m-words#@enb1994m#6106.837#6107.133
784	и	и	PART	_	_	786	advmod	_	@enb1994m-words#@enb1994m#6107.133#6107.429
785	если	если	SCONJ	_	_	786	mark	_	@enb1994m-words#@enb1994m#6107.429#6107.725
786	вдруг	вдруг	ADV	_	Degree=Pos	783	obl	_	@enb1994m-words#@enb1994m#6107.725#6108.022
787	/	/	PUNCT	_	_	789	punct	_	@enb1994m-words#@enb1994m#6108.022#6108.668
788	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	789	nsubj	_	@enb1994m-words#@enb1994m#6108.668#6108.999
789	когда-то	когда-то	ADV	_	Degree=Pos	786	conj	_	@enb1994m-words#@enb1994m#6108.999#6109.33
790	/	/	PUNCT	_	_	792	punct	_	@enb1994m-words#@enb1994m#6109.341#6109.897
791	перед	перед	ADP	_	_	792	case	_	@enb1994m-words#@enb1994m#6109.897#6110.228
792	кем-то	кто-то	PRON	_	Case=Ins	789	obl	_	@enb1994m-words#@enb1994m#6110.228#6110.559
793	/	/	PUNCT	_	_	802	punct	_	@enb1994m-words#@enb1994m#6110.559#6110.883
794	себя	себя	PRON	_	Case=Acc	802	obj	_	@enb1994m-words#@enb1994m#6110.894#6111.089
795	там	там	ADV	_	Degree=Pos	802	advmod	_	@enb1994m-words#@enb1994m#6111.089#6111.284
796	/	/	PUNCT	_	_	802	punct	_	@enb1994m-words#@enb1994m#6111.292#6111.91
797	как-то	как-то	ADV	_	Degree=Pos	799	advmod	_	@enb1994m-words#@enb1994m#6111.91#6112.118
798	не	не	PART	_	_	799	advmod	_	@enb1994m-words#@enb1994m#6112.118#6112.326
799	так	так	ADV	_	Degree=Pos	802	advmod	_	@enb1994m-words#@enb1994m#6112.326#6112.534
800	и	и	PART	_	_	799	fixed	_	@enb1994m-words#@enb1994m#6112.534#6112.742
801	неправильно	неправильно	ADV	_	Degree=Pos	802	advmod	_	@enb1994m-words#@enb1994m#6112.742#6112.95
802	повел	повести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	792	acl:relcl	_	@enb1994m-words#@enb1994m#6112.95#6113.16
803	/	/	PUNCT	_	_	806	punct	_	@enb1994m-words#@enb1994m#6113.16#6113.712
804	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	806	iobj	_	@enb1994m-words#@enb1994m#6113.712#6113.954
805	очень	очень	ADV	_	Degree=Pos	806	advmod	_	@enb1994m-words#@enb1994m#6113.954#6114.196
806	стыдно	стыдно	ADV	_	Degree=Pos	802	advmod	_	@enb1994m-words#@enb1994m#6114.196#6114.439
807	/	/	PUNCT	_	_	810	punct	_	@enb1994m-words#@enb1994m#6114.439#6114.726
808	и	и	CCONJ	_	_	810	cc	_	@enb1994m-words#@enb1994m#6114.726#6114.973
809	реально	реально	ADV	_	Degree=Pos	810	advmod	_	@enb1994m-words#@enb1994m#6114.973#6115.22
810	обидно	обидный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	802	conj	_	@enb1994m-words#@enb1994m#6115.22#6115.469
811	/	/	PUNCT	_	_	816	punct	_	@enb1994m-words#@enb1994m#6115.476#6115.734
812	но	но	CCONJ	_	_	816	cc	_	@enb1994m-words#@enb1994m#6115.734#6115.901
813	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	816	nsubj	_	@enb1994m-words#@enb1994m#6115.901#6116.068
814	не	не	PART	_	_	815	advmod	_	@enb1994m-words#@enb1994m#6116.068#6116.235
815	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	816	det	_	@enb1994m-words#@enb1994m#6116.235#6116.402
816	ситуация	ситуация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	802	conj	_	@enb1994m-words#@enb1994m#6116.402#6116.572
817	мерзко	мерзко	ADV	_	Degree=Pos	819	advmod	_	@enb1994m-words#@enb1994m#6121.451#6121.727
818	?	?	PUNCT	_	_	817	punct	_	@enb1994m-words#@enb1994m#6121.727#6122.003
819	аа	а	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	816	nmod	_	@enb1994m-words#@enb1994m#6122.956#6123.279
820	/	/	PUNCT	_	_	822	punct	_	@enb1994m-words#@enb1994m#6123.279#6125.588
821	блин	блин	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	822	nsubj	_	@enb1994m-words#@enb1994m#6125.588#6125.882
